time	signal1	signal2	signal3	subtr1	subtr2	subtr3
14.399	1.77875	-0.14258	-0.01318	0.27742	0.21895	0.26019
14.41	1.75579	-0.15221	-0.01123	0.27478	0.21116999999999997	0.26661999999999997
14.421	1.73414	-0.1572	-0.01736	0.27171999999999996	0.19845000000000002	0.25957
14.432	1.71671	-0.15117	-0.02302	0.27559	0.19221000000000002	0.24658000000000002
14.443	1.70178	-0.13042	-0.01953	0.2781100000000001	0.21485	0.24617
14.454	1.68845	-0.11746	-0.01476	0.28428999999999993	0.24291000000000001	0.25309
14.465	1.67745	-0.12274	-0.01962	0.28942	0.24209999999999998	0.25112999999999996
14.476	1.67192	-0.13307	-0.03245	0.29700000000000015	0.24455000000000002	0.23604
14.487	1.67561	-0.13774	-0.03211	0.30878000000000005	0.23623999999999998	0.23328000000000002
14.498	1.68349	-0.14623	-0.03183	0.32706999999999997	0.22485999999999998	0.23096999999999998
14.509	1.69664	-0.1375	-0.03284	0.34787999999999997	0.21939999999999998	0.23588
14.52	1.71522	-0.1233	-0.03102	0.37788	0.20576	0.23935
14.531	1.74214	-0.12358	-0.02701	0.4126700000000001	0.20997000000000002	0.24065
14.542	1.76942	-0.12483	-0.02479	0.44537000000000004	0.20776	0.24266000000000001
14.553	1.79553	-0.1212	-0.01814	0.47597	0.2231	0.25091
14.564	1.81471	-0.1162	-0.01607	0.49936	0.23061	0.25103
14.575	1.81875	-0.10589	-0.01701	0.5078500000000001	0.24476000000000003	0.25043
14.586	1.80803	-0.08902	-0.02668	0.49924000000000013	0.26866	0.24948
14.597	1.78945	-0.08724	-0.03257	0.4855099999999999	0.27392	0.24335
14.608	1.76445	-0.08744	-0.01959	0.46259000000000006	0.28731999999999996	0.25086
14.619	1.73392	-0.09849	-0.0157	0.4378199999999999	0.27518	0.25839
14.63	1.70889	-0.09421	-0.01027	0.41650999999999994	0.27624	0.25598
14.641	1.68869	-0.09606	-0.0126	0.3994200000000001	0.27384	0.24938
14.652	1.67035	-0.11061	-0.01453	0.3864000000000001	0.23841	0.24995
14.663	1.65594	-0.10752	-0.017	0.3752899999999999	0.23931999999999998	0.25972999999999996
14.674	1.64304	-0.10886	-0.02677	0.36677000000000004	0.25977	0.25489
14.685	1.63718	-0.13148	-0.0313	0.3636400000000002	0.22911	0.24211
14.696	1.63025	-0.13717	-0.0376	0.3630899999999999	0.23785000000000003	0.24015
14.707	1.62422	-0.14201	-0.03514	0.35867000000000004	0.24072000000000002	0.24563999999999997
14.718	1.62027	-0.14624	-0.02935	0.3556300000000001	0.23899	0.25008
14.729	1.61644	-0.13383	-0.02469	0.3532900000000001	0.24134	0.2539
14.74	1.61375	-0.12754	-0.01591	0.35163999999999995	0.26179	0.26084
14.751	1.6071	-0.13314	-0.0214	0.34603000000000006	0.25397000000000003	0.24809
14.762	1.6015	-0.13423	-0.0245	0.34046999999999983	0.25276	0.25466
14.773	1.6019	-0.11947	-0.02282	0.3424600000000002	0.26913	0.25592
14.784	1.60459	-0.10432	-0.02166	0.34809	0.26914000000000005	0.24468
14.795	1.60355	-0.10405	-0.01868	0.3488500000000001	0.26058000000000003	0.25286000000000003
14.806	1.5984	-0.10712	-0.01738	0.3469200000000001	0.26086	0.27205
14.817	1.59747	-0.11647	-0.02811	0.34570999999999996	0.26697	0.26643999999999995
14.828	1.59964	-0.12361	-0.02786	0.3480399999999999	0.25075000000000003	0.26334
14.839	1.60174	-0.12722	-0.02056	0.3519399999999999	0.24425999999999998	0.26741
14.85	1.60225	-0.13513	-0.01242	0.35443999999999987	0.22768000000000002	0.27508
14.861	1.60642	-0.14358	-0.01268	0.3624799999999999	0.22351000000000001	0.27286
14.872	1.60889	-0.14842	-0.02391	0.36702999999999997	0.22810000000000002	0.25333
14.883	1.60852	-0.15488	-0.02878	0.3667	0.22527	0.24567000000000003
14.894	1.60964	-0.15526	-0.02554	0.36430000000000007	0.23434	0.2586
14.905	1.61012	-0.13001	-0.02265	0.3649800000000001	0.26117999999999997	0.26519
14.916	1.61246	-0.13003	-0.02688	0.36788	0.24841	0.25508
14.927	1.61631	-0.14332	-0.0295	0.36941	0.22765000000000002	0.25255000000000005
14.938	1.61918	-0.137	-0.03567	0.37202	0.24192999999999998	0.25214000000000003
14.949	1.6211	-0.13585	-0.03963	0.37424999999999997	0.25395	0.24885000000000002
14.96	1.62369	-0.1314	-0.03679	0.37904000000000004	0.26272000000000006	0.24060000000000004
14.971	1.62534	-0.1371	-0.03865	0.38212	0.2623	0.22485000000000002
14.982	1.62824	-0.15595	-0.04097	0.38554	0.24577999999999997	0.22291
14.993	1.63059	-0.16757	-0.04108	0.38954	0.22916999999999998	0.22588999999999998
15.004	1.6312	-0.15918	-0.04211	0.39250000000000007	0.23911	0.22294
15.015	1.62959	-0.15015	-0.04912	0.3931800000000001	0.2653	0.21448
15.026	1.62433	-0.15501	-0.05654	0.38814000000000015	0.26417	0.20219
15.037	1.61906	-0.1482	-0.05006	0.38334	0.25178	0.21028000000000002
15.048	1.61523	-0.13751	-0.0446	0.37873	0.25246999999999997	0.22219999999999998
15.059	1.61169	-0.13511	-0.04824	0.37350000000000017	0.25073	0.2157
15.07	1.60835	-0.13516	-0.05002	0.3680399999999999	0.22854999999999998	0.21109
15.081	1.60822	-0.14124	-0.0437	0.36027999999999993	0.20663	0.21920999999999996
15.092	1.61031	-0.13786	-0.02588	0.3587	0.20985	0.24212
15.103	1.61136	-0.12209	-0.01376	0.3617499999999998	0.22344	0.25795
15.114	1.6081	-0.11987	-0.01663	0.3589	0.24012999999999998	0.24858
15.125	1.60535	-0.1123	-0.0275	0.35507	0.25875	0.24109
15.136	1.6063	-0.11012	-0.02711	0.35443	0.26774	0.25538999999999995
15.147	1.60755	-0.12626	-0.01695	0.35633000000000004	0.24699000000000002	0.26602
15.158	1.60637	-0.13664	-0.01497	0.3555900000000001	0.23296999999999998	0.27082
15.169	1.60765	-0.13419	-0.01655	0.3530500000000001	0.24461999999999998	0.26525
15.18	1.60937	-0.14239	-0.01416	0.35456	0.24046000000000003	0.26717
15.191	1.61081	-0.14939	-0.01793	0.35550000000000015	0.23539000000000002	0.25584
15.202	1.61264	-0.14763	-0.02038	0.35588	0.24237	0.25414
15.213	1.61465	-0.13767	-0.02332	0.35851999999999995	0.25439999999999996	0.2514
15.224	1.61497	-0.12434	-0.03227	0.36078999999999994	0.27455	0.24134999999999998
15.235	1.61765	-0.1365	-0.04136	0.3636600000000001	0.26814	0.22809999999999997
15.246	1.62028	-0.14754	-0.04144	0.36495999999999995	0.24713999999999997	0.22873000000000002
15.257	1.62034	-0.1456	-0.03064	0.36471999999999993	0.24706	0.24036000000000002
15.268	1.62298	-0.14603	-0.0094	0.36744	0.23195	0.26105
15.279	1.62748	-0.13882	-0.01339	0.37423000000000006	0.23603000000000002	0.26744
15.29	1.63506	-0.13464	-0.0218	0.37973999999999997	0.23549	0.26096
15.301	1.64292	-0.13539	-0.03519	0.3868099999999999	0.23658999999999997	0.23437999999999998
15.312	1.65298	-0.12652	-0.04159	0.39703999999999984	0.23217000000000002	0.22575999999999996
15.323	1.66608	-0.12751	-0.0398	0.4080600000000001	0.22748000000000002	0.22565999999999997
15.334	1.67969	-0.13099	-0.02033	0.41955999999999993	0.22064	0.25322
15.345	1.69205	-0.13428	-0.01895	0.4313	0.23219999999999996	0.2623
15.356	1.69934	-0.12889	-0.02829	0.43962999999999997	0.22615999999999997	0.24726
15.367	1.70057	-0.12608	-0.0243	0.44155999999999995	0.24226	0.24719000000000002
15.378	1.70061	-0.12702	-0.01746	0.4444299999999999	0.24090999999999999	0.26009000000000004
15.389	1.69852	-0.11799	-0.01953	0.44353	0.24558000000000002	0.26108000000000003
15.4	1.69193	-0.11459	-0.01606	0.4365699999999999	0.25151999999999997	0.27365
15.411	1.68744	-0.10493	-0.01467	0.4333800000000001	0.25908	0.27413
15.422	1.68152	-0.10208	-0.01925	0.42889999999999984	0.27415	0.27519
15.433	1.67795	-0.11725	-0.02597	0.42622000000000004	0.25968	0.27113
15.444	1.67423	-0.11337	-0.02731	0.4214300000000002	0.28115	0.27161
15.455	1.67386	-0.10752	-0.02876	0.42055	0.2823	0.25973999999999997
15.466	1.67182	-0.12177	-0.02864	0.42002000000000006	0.26421	0.24724000000000002
15.477	1.67152	-0.12443	-0.02324	0.42079	0.25935	0.25809000000000004
15.488	1.67468	-0.11103	-0.03105	0.4235899999999999	0.25811999999999996	0.24694000000000002
15.499	1.67736	-0.10988	-0.03215	0.42291999999999996	0.2582	0.2424
15.51	1.67841	-0.11825	-0.03588	0.42093999999999987	0.24933000000000002	0.24232
15.521	1.67822	-0.10923	-0.04029	0.42078000000000015	0.26184	0.23982000000000003
15.532	1.68135	-0.11622	-0.04402	0.4270099999999999	0.26161	0.23354999999999998
15.543	1.68445	-0.13041	-0.04177	0.42999999999999994	0.23771	0.23568999999999998
15.554	1.68491	-0.13822	-0.04296	0.4290799999999999	0.22396	0.23826999999999998
15.565	1.68656	-0.14894	-0.03592	0.4281600000000001	0.21678	0.24891999999999997
15.576	1.68965	-0.14918	-0.02766	0.43054000000000014	0.21846999999999997	0.25184999999999996
15.587	1.69238	-0.13644	-0.03072	0.43323	0.23375999999999997	0.24783999999999998
15.598	1.69509	-0.13775	-0.04304	0.43667999999999996	0.22095	0.23349
15.609	1.70182	-0.13197	-0.04796	0.44635	0.23712999999999998	0.22293999999999997
15.62	1.70916	-0.14189	-0.04042	0.45503000000000005	0.23702000000000004	0.24191000000000001
15.631	1.71375	-0.13953	-0.0428	0.45706	0.23665000000000003	0.24527
15.642	1.71931	-0.1395	-0.04474	0.46090999999999993	0.23069999999999996	0.24749
15.653	1.72849	-0.14999	-0.04045	0.46878	0.22257	0.25398000000000004
15.664	1.73799	-0.15339	-0.03917	0.4778499999999999	0.22807000000000002	0.25751
15.675	1.75121	-0.14666	-0.03949	0.4909699999999999	0.23641	0.25859
15.686	1.77239	-0.1246	-0.0347	0.5092099999999999	0.26899	0.25323999999999997
15.697	1.80143	-0.11602	-0.02876	0.5362200000000001	0.29136	0.24944
15.708	1.83958	-0.11493	-0.02645	0.57226	0.29157	0.24641
15.719	1.8855	-0.10755	-0.02399	0.6138299999999999	0.29528	0.2522
15.73	1.93898	-0.10296	-0.02675	0.66353	0.28985	0.24931000000000003
15.741	1.99705	-0.09028	-0.02767	0.7174099999999999	0.29039000000000004	0.23626
15.752	2.04565	-0.07787	-0.0241	0.7635600000000002	0.29693	0.23933
15.763	2.07562	-0.07267	-0.02277	0.7927499999999998	0.29966	0.24756
15.774	2.08985	-0.07498	-0.01436	0.8030200000000003	0.31583	0.25988
15.785	2.0878	-0.08004	-0.01179	0.7955500000000002	0.32532	0.26832999999999996
15.796	2.07379	-0.08013	-0.01821	0.7767399999999998	0.3225	0.26695
15.807	2.0554	-0.08041	-0.02345	0.7538200000000002	0.32127	0.26010999999999995
15.818	2.03501	-0.10479	-0.02453	0.7278900000000001	0.28513	0.26313000000000003
15.829	2.01473	-0.11093	-0.02553	0.7019000000000002	0.28197000000000005	0.26099
15.84	1.99965	-0.11216	-0.01993	0.6812199999999999	0.28063	0.25295
15.851	1.98619	-0.10133	-0.02882	0.6618799999999998	0.27327	0.24029
15.862	1.97516	-0.08307	-0.03857	0.6436299999999999	0.28178000000000003	0.23571000000000003
15.873	1.96685	-0.10204	-0.03647	0.6237999999999999	0.26866999999999996	0.24028
15.884	1.96659	-0.12193	-0.0329	0.6089	0.25501	0.24325000000000002
15.895	1.97008	-0.1352	-0.03919	0.5991200000000001	0.24170000000000003	0.22736
15.906	1.97623	-0.14714	-0.03519	0.58971	0.24508000000000002	0.23138999999999998
15.917	1.98754	-0.14301	-0.03404	0.5815000000000001	0.25592000000000004	0.23625999999999997
15.928	2.00042	-0.11338	-0.02941	0.57071	0.28003	0.24603000000000003
15.939	2.02	-0.10261	-0.02429	0.56332	0.28010999999999997	0.24967999999999999
15.95	2.03823	-0.10851	-0.02465	0.5540700000000001	0.26062	0.25240999999999997
15.961	2.05087	-0.10652	-0.01806	0.5397700000000001	0.27274	0.25908
15.972	2.0683	-0.1115	-0.01772	0.5298299999999998	0.27781	0.26649
15.983	2.09001	-0.11835	-0.0218	0.5251699999999999	0.25977	0.2669
15.994	2.10935	-0.12309	-0.02409	0.5176500000000002	0.26885000000000003	0.26345999999999997
16.005	2.12769	-0.10919	-0.02456	0.5124399999999998	0.27466	0.26026000000000005
16.016	2.14092	-0.10785	-0.01939	0.49997999999999987	0.27231	0.26583999999999997
16.027	2.15526	-0.10549	-0.02118	0.4960500000000001	0.26275000000000004	0.24599000000000001
16.038	2.16568	-0.10119	-0.01987	0.49713000000000007	0.2542	0.24172
16.049	2.17519	-0.11194	-0.02871	0.49516000000000027	0.24295	0.24646999999999997
16.06	2.18235	-0.12442	-0.0299	0.49498	0.23077	0.24069
16.071	2.19012	-0.11655	-0.03901	0.5004599999999999	0.24547000000000002	0.22800000000000004
16.082	2.19437	-0.11282	-0.04368	0.5057100000000001	0.25249	0.21844000000000002
16.093	2.19754	-0.10924	-0.03845	0.5120900000000002	0.26761999999999997	0.2299
16.104	2.19999	-0.10052	-0.038	0.52227	0.28113	0.23123999999999997
16.115	2.19966	-0.10256	-0.03752	0.5303400000000003	0.27639	0.23298000000000002
16.126	2.20084	-0.09835	-0.03848	0.5390699999999999	0.28628000000000003	0.22825999999999996
16.137	2.20468	-0.12114	-0.03147	0.5543700000000003	0.25212	0.23115000000000002
16.148	2.20617	-0.12848	-0.02168	0.5683400000000003	0.23554	0.24165
16.159	2.20958	-0.13711	-0.03675	0.58205	0.23054999999999998	0.22035
16.17	2.2115	-0.14207	-0.05088	0.59325	0.22418000000000002	0.20714999999999997
16.181	2.21673	-0.14017	-0.04938	0.6079800000000002	0.23316	0.20868
16.192	2.21929	-0.13063	-0.02722	0.6169	0.24710000000000001	0.22302000000000002
16.203	2.22206	-0.13244	-0.02092	0.6256899999999999	0.24316	0.23514000000000002
16.214	2.22437	-0.12248	-0.02328	0.63089	0.26981999999999995	0.24301999999999999
16.225	2.22876	-0.13063	-0.02516	0.6377799999999998	0.26678999999999997	0.25382
16.236	2.23711	-0.13116	-0.02538	0.64635	0.259	0.25599
16.247	2.24812	-0.11801	-0.02858	0.6541700000000001	0.26478	0.24931999999999999
16.258	2.25869	-0.11759	-0.03123	0.6642400000000002	0.25373999999999997	0.24194000000000002
16.269	2.2648	-0.13035	-0.02852	0.6677100000000002	0.23787	0.23952
16.28	2.26922	-0.14122	-0.03421	0.6668799999999997	0.21378999999999998	0.22395
16.291	2.27167	-0.14305	-0.03769	0.66353	0.21133999999999997	0.21821000000000002
16.302	2.27285	-0.13934	-0.03412	0.6591500000000001	0.22621	0.23652
16.313	2.27514	-0.12638	-0.03686	0.65848	0.25175000000000003	0.23878
16.324	2.2741	-0.11455	-0.03234	0.6518999999999997	0.27192	0.24738999999999997
16.335	2.27236	-0.10584	-0.02622	0.6445999999999998	0.28026	0.25672
16.346	2.27562	-0.11882	-0.02294	0.64211	0.25711	0.2616
16.357	2.27814	-0.13437	-0.02045	0.6406500000000002	0.22755000000000003	0.26650999999999997
16.368	2.28034	-0.14476	-0.01842	0.6359899999999998	0.21809	0.26484
16.379	2.2826	-0.13461	-0.01584	0.6302300000000001	0.24458999999999997	0.25999
16.39	2.28157	-0.11981	-0.01587	0.6221899999999998	0.27468000000000004	0.25878
16.401	2.2812	-0.12838	-0.01424	0.6144400000000001	0.26132	0.26221
16.412	2.28317	-0.12606	-0.0144	0.6095300000000001	0.25647	0.25761999999999996
16.423	2.28649	-0.11312	-0.02425	0.6055900000000001	0.26983	0.24779
16.434	2.2907	-0.11926	-0.03479	0.6011600000000001	0.26415	0.24004000000000003
16.445	2.29393	-0.12994	-0.03767	0.5960400000000001	0.25216	0.24083999999999997
16.456	2.29826	-0.13066	-0.03063	0.5930599999999999	0.24664000000000003	0.2558
16.467	2.3047	-0.13217	-0.02441	0.59212	0.24316	0.25727
16.478	2.31252	-0.13575	-0.03217	0.5935000000000001	0.24242	0.24109
16.489	2.31981	-0.13667	-0.03819	0.5958999999999999	0.25427	0.23581000000000002
16.5	2.32235	-0.13509	-0.03888	0.5940200000000002	0.25404	0.23905
16.511	2.32468	-0.12538	-0.03877	0.58927	0.25148	0.23799
16.522	2.32842	-0.12885	-0.03446	0.58829	0.25221000000000005	0.23591
16.533	2.33193	-0.14672	-0.03668	0.5863599999999998	0.23445000000000002	0.23986000000000002
16.544	2.33448	-0.14019	-0.04359	0.5838000000000001	0.23687	0.23654
16.555	2.33798	-0.13347	-0.05553	0.58354	0.24133000000000002	0.22307000000000002
16.566	2.34099	-0.13576	-0.05678	0.5833200000000001	0.22953	0.22064
16.577	2.34407	-0.13376	-0.04452	0.5856599999999998	0.23652	0.23406
16.588	2.3448	-0.14171	-0.04298	0.5870900000000001	0.24136999999999997	0.23839000000000002
16.599	2.34072	-0.15332	-0.0424	0.5858100000000002	0.22491	0.24123
16.61	2.33704	-0.13826	-0.04192	0.58019	0.23354000000000003	0.23475999999999997
16.621	2.33363	-0.12651	-0.04307	0.5757899999999998	0.25678999999999996	0.22929
16.632	2.32953	-0.13165	-0.0531	0.5694100000000002	0.25524	0.22580999999999998
16.643	2.32975	-0.12439	-0.04463	0.5695700000000001	0.26303	0.23823
16.654	2.33068	-0.1297	-0.03461	0.5706500000000001	0.25593	0.2382
16.665	2.33437	-0.13343	-0.03032	0.5720199999999998	0.24542000000000003	0.24126999999999998
16.676	2.33449	-0.11485	-0.04377	0.5711100000000002	0.25536	0.2322
16.687	2.33114	-0.10724	-0.0385	0.5701700000000001	0.27394999999999997	0.23933000000000001
16.698	2.32884	-0.11311	-0.04071	0.56996	0.26892	0.2442
16.709	2.33141	-0.11068	-0.03732	0.56915	0.29036	0.25732
16.72	2.33507	-0.12974	-0.03938	0.57321	0.27001	0.25385
16.731	2.33836	-0.13781	-0.04138	0.5773600000000003	0.25509000000000004	0.24997
16.742	2.33878	-0.1436	-0.0407	0.5778399999999999	0.24813000000000002	0.24934
16.753	2.34162	-0.1433	-0.03073	0.5849899999999999	0.23827	0.26309000000000005
16.764	2.34591	-0.14777	-0.02768	0.5944699999999998	0.24057999999999996	0.26430000000000003
16.775	2.34788	-0.15189	-0.02556	0.6001000000000001	0.23492	0.25487000000000004
16.786	2.35297	-0.13607	-0.03325	0.60774	0.24434000000000003	0.26134999999999997
16.797	2.35948	-0.13238	-0.02447	0.6174999999999999	0.25421	0.27724
16.808	2.36313	-0.13763	-0.03129	0.6233199999999999	0.24687	0.26609
16.819	2.3687	-0.14362	-0.03317	0.63022	0.23757999999999999	0.26484
16.83	2.37707	-0.13073	-0.02465	0.6406099999999999	0.2562	0.27505999999999997
16.841	2.38505	-0.12124	-0.02983	0.65178	0.27801	0.27444999999999997
16.852	2.39497	-0.11963	-0.02919	0.6632099999999999	0.27907	0.27145
16.863	2.40726	-0.10479	-0.03742	0.6752799999999999	0.27396	0.26187
16.874	2.4196	-0.10779	-0.04126	0.6904699999999999	0.27755	0.25676
16.885	2.42973	-0.11359	-0.04555	0.7036100000000001	0.27759	0.24949999999999997
16.896	2.43984	-0.12252	-0.05163	0.7179499999999999	0.26927999999999996	0.24982
16.907	2.44712	-0.14496	-0.04849	0.72543	0.24788000000000002	0.24886
16.918	2.45549	-0.15562	-0.04259	0.7336000000000003	0.22915	0.25528999999999996
16.929	2.4639	-0.13359	-0.04918	0.7475700000000003	0.26284	0.2507
16.94	2.47099	-0.12242	-0.04959	0.7562800000000001	0.27390000000000003	0.2482
16.951	2.47763	-0.11901	-0.04796	0.76366	0.26167999999999997	0.23992999999999998
16.962	2.48435	-0.12912	-0.05363	0.77336	0.2429	0.22905999999999999
16.973	2.49098	-0.12252	-0.04813	0.78047	0.25994999999999996	0.24366
16.984	2.49923	-0.11108	-0.0359	0.7883399999999998	0.29308	0.26151
16.995	2.50793	-0.11229	-0.03514	0.79962	0.2987	0.25403
17.006	2.51399	-0.1259	-0.03974	0.8071800000000002	0.2657	0.25477
17.017	2.51929	-0.13681	-0.03634	0.8135499999999998	0.24284	0.27231
17.028	2.52384	-0.13992	-0.0427	0.8197299999999998	0.24919000000000002	0.26748
17.039	2.5289	-0.14356	-0.04985	0.8258800000000002	0.25795	0.25376
17.05	2.53346	-0.14822	-0.05826	0.8300999999999998	0.25812	0.23864
17.061	2.54103	-0.14028	-0.06522	0.83603	0.26971999999999996	0.23435
17.072	2.55268	-0.13724	-0.06393	0.84805	0.26286	0.23864000000000002
17.083	2.56619	-0.14836	-0.06426	0.8610100000000003	0.24734	0.24076000000000003
17.094	2.57804	-0.15072	-0.05944	0.8696000000000002	0.24403	0.23987999999999998
17.105	2.58888	-0.13892	-0.05102	0.87917	0.25245	0.24646999999999997
17.116	2.60236	-0.13771	-0.0474	0.8891500000000001	0.25912	0.25434
17.127	2.61785	-0.14153	-0.05495	0.8995699999999998	0.25486000000000003	0.25059
17.138	2.63357	-0.13206	-0.06334	0.9130000000000003	0.27257	0.24491000000000002
17.149	2.64744	-0.11978	-0.0575	0.92334	0.28469	0.24923
17.16	2.66131	-0.11264	-0.05198	0.9345999999999999	0.27157	0.25464
17.171	2.67557	-0.12023	-0.04592	0.9490000000000001	0.25381	0.25048
17.182	2.69115	-0.12883	-0.05221	0.9650099999999999	0.23702	0.23822999999999997
17.193	2.7095	-0.13316	-0.06339	0.9819599999999997	0.24303999999999998	0.22703
17.204	2.72959	-0.13694	-0.04997	0.9980799999999999	0.25227	0.24305
17.215	2.7456	-0.14503	-0.03083	1.00982	0.24853000000000003	0.26231
17.226	2.76025	-0.14237	-0.03168	1.01932	0.23641	0.2701
17.237	2.77728	-0.13121	-0.03244	1.0305100000000003	0.23101	0.27364
17.248	2.79308	-0.13367	-0.03019	1.0428999999999997	0.22504999999999997	0.26971
17.259	2.81246	-0.13611	-0.03543	1.06048	0.23070999999999997	0.26675
17.27	2.83452	-0.14189	-0.0333	1.07867	0.23789000000000002	0.27355
17.281	2.85392	-0.15131	-0.02966	1.09182	0.22691	0.27563
17.292	2.87088	-0.13584	-0.03424	1.1038400000000002	0.22980000000000003	0.26327
17.303	2.88445	-0.1227	-0.04515	1.1103900000000002	0.25332	0.23927
17.314	2.89958	-0.11042	-0.04459	1.1168699999999998	0.27577999999999997	0.23918999999999999
17.325	2.91359	-0.13495	-0.04431	1.1229600000000002	0.26527	0.24608999999999998
17.336	2.92448	-0.14474	-0.04373	1.1294899999999999	0.25902000000000003	0.23934
17.347	2.93589	-0.13705	-0.04731	1.13761	0.2515	0.23901999999999998
17.358	2.9473	-0.14388	-0.03322	1.1421899999999998	0.22526000000000002	0.26635
17.369	2.95876	-0.16223	-0.03733	1.1441499999999998	0.21155	0.27059999999999995
17.38	2.97136	-0.16979	-0.04788	1.1497399999999998	0.20953	0.24747
